Timestamp,Event Type,Entity Type,Entity ID,Payload JSON,Actor,Schema Version
2026-05-01T15:05:00Z,CLIMB_LOGGED,climb,C-014_R-003,"{""timestamp"": ""2026-05-01T15:05:00Z"", ""customerId"": ""C-014"", ""routeId"": ""R-003"", ""status"": ""△"", ""grade"": 6, ""height"": ""171"", ""experience"": ""1y"", ""gender"": ""M""}",seed@fixture,1
2026-05-01T15:10:00Z,CLIMB_LOGGED,climb,C-015_R-005,"{""timestamp"": ""2026-05-01T15:10:00Z"", ""customerId"": ""C-015"", ""routeId"": ""R-005"", ""status"": ""◯"", ""grade"": 9, ""height"": ""176"", ""experience"": ""2y"", ""gender"": ""M""}",seed@fixture,1
2026-05-01T15:15:00Z,CLIMB_LOGGED,climb,C-001_R-007,"{""timestamp"": ""2026-05-01T15:15:00Z"", ""customerId"": ""C-001"", ""routeId"": ""R-007"", ""status"": ""◎"", ""grade"": 1, ""height"": ""168"", ""experience"": ""1y"", ""gender"": ""F""}",seed@fixture,1
2026-05-01T15:20:00Z,CLIMB_LOGGED,climb,C-002_R-001,"{""timestamp"": ""2026-05-01T15:20:00Z"", ""customerId"": ""C-002"", ""routeId"": ""R-001"", ""status"": ""✓"", ""grade"": 2, ""height"": ""178"", ""experience"": ""0y"", ""gender"": ""M""}",seed@fixture,1
2026-05-01T15:25:00Z,CLIMB_LOGGED,climb,C-003_R-003,"{""timestamp"": ""2026-05-01T15:25:00Z"", ""customerId"": ""C-003"", ""routeId"": ""R-003"", ""status"": ""✓"", ""grade"": 6, ""height"": ""184"", ""experience"": ""4y"", ""gender"": ""M""}",seed@fixture,1
2026-05-01T15:30:00Z,CLIMB_LOGGED,climb,C-004_R-005,"{""timestamp"": ""2026-05-01T15:30:00Z"", ""customerId"": ""C-004"", ""routeId"": ""R-005"", ""status"": ""△"", ""grade"": 9, ""height"": ""169"", ""experience"": ""4y"", ""gender"": ""M""}",seed@fixture,1
2026-05-01T15:35:00Z,CLIMB_LOGGED,climb,C-005_R-007,"{""timestamp"": ""2026-05-01T15:35:00Z"", ""customerId"": ""C-005"", ""routeId"": ""R-007"", ""status"": ""△"", ""grade"": 1, ""height"": ""174"", ""experience"": ""1y"", ""gender"": ""M""}",seed@fixture,1
2026-05-01T15:40:00Z,CLIMB_LOGGED,climb,C-006_R-001,"{""timestamp"": ""2026-05-01T15:40:00Z"", ""customerId"": ""C-006"", ""routeId"": ""R-001"", ""status"": ""◯"", ""grade"": 2, ""height"": ""160"", ""experience"": ""3y"", ""gender"": ""F""}",seed@fixture,1
2026-05-01T15:45:00Z,CLIMB_LOGGED,climb,C-007_R-003,"{""timestamp"": ""2026-05-01T15:45:00Z"", ""customerId"": ""C-007"", ""routeId"": ""R-003"", ""status"": ""✓"", ""grade"": 6, ""height"": ""160"", ""experience"": ""1y"", ""gender"": ""M""}",seed@fixture,1
2026-05-01T15:50:00Z,CLIMB_LOGGED,climb,C-008_R-005,"{""timestamp"": ""2026-05-01T15:50:00Z"", ""customerId"": ""C-008"", ""routeId"": ""R-005"", ""status"": ""✓"", ""grade"": 9, ""height"": ""175"", ""experience"": ""3y"", ""gender"": ""M""}",seed@fixture,1
2026-05-01T15:55:00Z,CLIMB_LOGGED,climb,C-009_R-007,"{""timestamp"": ""2026-05-01T15:55:00Z"", ""customerId"": ""C-009"", ""routeId"": ""R-007"", ""status"": ""△"", ""grade"": 1, ""height"": ""184"", ""experience"": ""4y"", ""gender"": ""M""}",seed@fixture,1
2026-05-01T16:00:00Z,CLIMB_LOGGED,climb,C-010_R-001,"{""timestamp"": ""2026-05-01T16:00:00Z"", ""customerId"": ""C-010"", ""routeId"": ""R-001"", ""status"": ""△"", ""grade"": 2, ""height"": ""165"", ""experience"": ""4y"", ""gender"": ""M""}",seed@fixture,1
2026-05-01T16:05:00Z,CLIMB_LOGGED,climb,C-011_R-003,"{""timestamp"": ""2026-05-01T16:05:00Z"", ""customerId"": ""C-011"", ""routeId"": ""R-003"", ""status"": ""◯"", ""grade"": 6, ""height"": ""176"", ""experience"": ""4y"", ""gender"": ""F""}",seed@fixture,1
2026-05-01T16:10:00Z,CLIMB_LOGGED,climb,C-012_R-005,"{""timestamp"": ""2026-05-01T16:10:00Z"", ""customerId"": ""C-012"", ""routeId"": ""R-005"", ""status"": ""◯"", ""grade"": 9, ""height"": ""159"", ""experience"": ""1y"", ""gender"": ""M""}",seed@fixture,1
2026-05-01T16:15:00Z,CLIMB_LOGGED,climb,C-013_R-007,"{""timestamp"": ""2026-05-01T16:15:00Z"", ""customerId"": ""C-013"", ""routeId"": ""R-007"", ""status"": ""◯"", ""grade"": 1, ""height"": ""175"", ""experience"": ""1y"", ""gender"": ""F""}",seed@fixture,1
2026-05-01T16:20:00Z,CLIMB_LOGGED,climb,C-014_R-001,"{""timestamp"": ""2026-05-01T16:20:00Z"", ""customerId"": ""C-014"", ""routeId"": ""R-001"", ""status"": ""◯"", ""grade"": 2, ""height"": ""171"", ""experience"": ""1y"", ""gender"": ""M""}",seed@fixture,1
2026-05-01T16:25:00Z,CLIMB_LOGGED,climb,C-015_R-003,"{""timestamp"": ""2026-05-01T16:25:00Z"", ""customerId"": ""C-015"", ""routeId"": ""R-003"", ""status"": ""◎"", ""grade"": 6, ""height"": ""176"", ""experience"": ""2y"", ""gender"": ""M""}",seed@fixture,1
2026-05-01T16:30:00Z,CLIMB_LOGGED,climb,C-001_R-005,"{""timestamp"": ""2026-05-01T16:30:00Z"", ""customerId"": ""C-001"", ""routeId"": ""R-005"", ""status"": ""✓"", ""grade"": 9, ""height"": ""168"", ""experience"": ""1y"", ""gender"": ""F""}",seed@fixture,1
2026-05-01T16:35:00Z,CLIMB_LOGGED,climb,C-002_R-007,"{""timestamp"": ""2026-05-01T16:35:00Z"", ""customerId"": ""C-002"", ""routeId"": ""R-007"", ""status"": ""◯"", ""grade"": 1, ""height"": ""178"", ""experience"": ""0y"", ""gender"": ""M""}",seed@fixture,1
2026-05-01T16:40:00Z,CLIMB_LOGGED,climb,C-003_R-001,"{""timestamp"": ""2026-05-01T16:40:00Z"", ""customerId"": ""C-003"", ""routeId"": ""R-001"", ""status"": ""◎"", ""grade"": 2, ""height"": ""184"", ""experience"": ""4y"", ""gender"": ""M""}",seed@fixture,1
2026-05-01T16:45:00Z,CLIMB_LOGGED,climb,C-004_R-003,"{""timestamp"": ""2026-05-01T16:45:00Z"", ""customerId"": ""C-004"", ""routeId"": ""R-003"", ""status"": ""△"", ""grade"": 6, ""height"": ""169"", ""experience"": ""4y"", ""gender"": ""M""}",seed@fixture,1
2026-05-01T16:50:00Z,CLIMB_LOGGED,climb,C-005_R-005,"{""timestamp"": ""2026-05-01T16:50:00Z"", ""customerId"": ""C-005"", ""routeId"": ""R-005"", ""status"": ""◎"", ""grade"": 9, ""height"": ""174"", ""experience"": ""1y"", ""gender"": ""M""}",seed@fixture,1
2026-05-01T16:55:00Z,CLIMB_LOGGED,climb,C-006_R-007,"{""timestamp"": ""2026-05-01T16:55:00Z"", ""customerId"": ""C-006"", ""routeId"": ""R-007"", ""status"": ""△"", ""grade"": 1, ""height"": ""160"", ""experience"": ""3y"", ""gender"": ""F""}",seed@fixture,1
2026-05-01T17:00:00Z,CLIMB_LOGGED,climb,C-007_R-001,"{""timestamp"": ""2026-05-01T17:00:00Z"", ""customerId"": ""C-007"", ""routeId"": ""R-001"", ""status"": ""◯"", ""grade"": 2, ""height"": ""160"", ""experience"": ""1y"", ""gender"": ""M""}",seed@fixture,1
2026-05-01T17:05:00Z,CLIMB_LOGGED,climb,C-008_R-003,"{""timestamp"": ""2026-05-01T17:05:00Z"", ""customerId"": ""C-008"", ""routeId"": ""R-003"", ""status"": ""✓"", ""grade"": 6, ""height"": ""175"", ""experience"": ""3y"", ""gender"": ""M""}",seed@fixture,1
2026-05-01T17:10:00Z,CLIMB_LOGGED,climb,C-009_R-005,"{""timestamp"": ""2026-05-01T17:10:00Z"", ""customerId"": ""C-009"", ""routeId"": ""R-005"", ""status"": ""△"", ""grade"": 9, ""height"": ""184"", ""experience"": ""4y"", ""gender"": ""M""}",seed@fixture,1
2026-05-01T17:15:00Z,CLIMB_LOGGED,climb,C-010_R-007,"{""timestamp"": ""2026-05-01T17:15:00Z"", ""customerId"": ""C-010"", ""routeId"": ""R-007"", ""status"": ""◎"", ""grade"": 1, ""height"": ""165"", ""experience"": ""4y"", ""gender"": ""M""}",seed@fixture,1
2026-05-01T17:20:00Z,CLIMB_LOGGED,climb,C-011_R-001,"{""timestamp"": ""2026-05-01T17:20:00Z"", ""customerId"": ""C-011"", ""routeId"": ""R-001"", ""status"": ""◎"", ""grade"": 2, ""height"": ""176"", ""experience"": ""4y"", ""gender"": ""F""}",seed@fixture,1
2026-05-01T17:25:00Z,CLIMB_LOGGED,climb,C-012_R-003,"{""timestamp"": ""2026-05-01T17:25:00Z"", ""customerId"": ""C-012"", ""routeId"": ""R-003"", ""status"": ""◯"", ""grade"": 6, ""height"": ""159"", ""experience"": ""1y"", ""gender"": ""M""}",seed@fixture,1
2026-05-01T17:30:00Z,CLIMB_LOGGED,climb,C-013_R-005,"{""timestamp"": ""2026-05-01T17:30:00Z"", ""customerId"": ""C-013"", ""routeId"": ""R-005"", ""status"": ""△"", ""grade"": 9, ""height"": ""175"", ""experience"": ""1y"", ""gender"": ""F""}",seed@fixture,1
2026-05-01T17:35:00Z,CLIMB_LOGGED,climb,C-014_R-007,"{""timestamp"": ""2026-05-01T17:35:00Z"", ""customerId"": ""C-014"", ""routeId"": ""R-007"", ""status"": ""✓"", ""grade"": 1, ""height"": ""171"", ""experience"": ""1y"", ""gender"": ""M""}",seed@fixture,1
2026-05-01T17:40:00Z,CLIMB_LOGGED,climb,C-015_R-001,"{""timestamp"": ""2026-05-01T17:40:00Z"", ""customerId"": ""C-015"", ""routeId"": ""R-001"", ""status"": ""△"", ""grade"": 2, ""height"": ""176"", ""experience"": ""2y"", ""gender"": ""M""}",seed@fixture,1
2026-05-01T17:45:00Z,CLIMB_LOGGED,climb,C-001_R-003,"{""timestamp"": ""2026-05-01T17:45:00Z"", ""customerId"": ""C-001"", ""routeId"": ""R-003"", ""status"": ""◯"", ""grade"": 6, ""height"": ""168"", ""experience"": ""1y"", ""gender"": ""F""}",seed@fixture,1
2026-05-01T17:50:00Z,CLIMB_LOGGED,climb,C-002_R-005,"{""timestamp"": ""2026-05-01T17:50:00Z"", ""customerId"": ""C-002"", ""routeId"": ""R-005"", ""status"": ""◎"", ""grade"": 9, ""height"": ""178"", ""experience"": ""0y"", ""gender"": ""M""}",seed@fixture,1
2026-05-01T17:55:00Z,CLIMB_LOGGED,climb,C-003_R-007,"{""timestamp"": ""2026-05-01T17:55:00Z"", ""customerId"": ""C-003"", ""routeId"": ""R-007"", ""status"": ""◯"", ""grade"": 1, ""height"": ""184"", ""experience"": ""4y"", ""gender"": ""M""}",seed@fixture,1
2026-05-01T18:00:00Z,CLIMB_LOGGED,climb,C-004_R-001,"{""timestamp"": ""2026-05-01T18:00:00Z"", ""customerId"": ""C-004"", ""routeId"": ""R-001"", ""status"": ""✓"", ""grade"": 2, ""height"": ""169"", ""experience"": ""4y"", ""gender"": ""M""}",seed@fixture,1
2026-05-01T18:05:00Z,CLIMB_LOGGED,climb,C-005_R-003,"{""timestamp"": ""2026-05-01T18:05:00Z"", ""customerId"": ""C-005"", ""routeId"": ""R-003"", ""status"": ""◯"", ""grade"": 6, ""height"": ""174"", ""experience"": ""1y"", ""gender"": ""M""}",seed@fixture,1
2026-05-01T18:10:00Z,CLIMB_LOGGED,climb,C-006_R-005,"{""timestamp"": ""2026-05-01T18:10:00Z"", ""customerId"": ""C-006"", ""routeId"": ""R-005"", ""status"": ""◯"", ""grade"": 9, ""height"": ""160"", ""experience"": ""3y"", ""gender"": ""F""}",seed@fixture,1
2026-05-01T18:15:00Z,CLIMB_LOGGED,climb,C-007_R-007,"{""timestamp"": ""2026-05-01T18:15:00Z"", ""customerId"": ""C-007"", ""routeId"": ""R-007"", ""status"": ""◎"", ""grade"": 1, ""height"": ""160"", ""experience"": ""1y"", ""gender"": ""M""}",seed@fixture,1
2026-05-01T18:20:00Z,CLIMB_LOGGED,climb,C-008_R-001,"{""timestamp"": ""2026-05-01T18:20:00Z"", ""customerId"": ""C-008"", ""routeId"": ""R-001"", ""status"": ""△"", ""grade"": 2, ""height"": ""175"", ""experience"": ""3y"", ""gender"": ""M""}",seed@fixture,1
2026-05-01T18:25:00Z,CLIMB_LOGGED,climb,C-009_R-003,"{""timestamp"": ""2026-05-01T18:25:00Z"", ""customerId"": ""C-009"", ""routeId"": ""R-003"", ""status"": ""△"", ""grade"": 6, ""height"": ""184"", ""experience"": ""4y"", ""gender"": ""M""}",seed@fixture,1
2026-05-01T18:30:00Z,CLIMB_LOGGED,climb,C-010_R-005,"{""timestamp"": ""2026-05-01T18:30:00Z"", ""customerId"": ""C-010"", ""routeId"": ""R-005"", ""status"": ""◯"", ""grade"": 9, ""height"": ""165"", ""experience"": ""4y"", ""gender"": ""M""}",seed@fixture,1
2026-05-01T18:35:00Z,CLIMB_LOGGED,climb,C-011_R-007,"{""timestamp"": ""2026-05-01T18:35:00Z"", ""customerId"": ""C-011"", ""routeId"": ""R-007"", ""status"": ""△"", ""grade"": 1, ""height"": ""176"", ""experience"": ""4y"", ""gender"": ""F""}",seed@fixture,1
2026-05-01T18:40:00Z,CLIMB_LOGGED,climb,C-012_R-001,"{""timestamp"": ""2026-05-01T18:40:00Z"", ""customerId"": ""C-012"", ""routeId"": ""R-001"", ""status"": ""◯"", ""grade"": 2, ""height"": ""159"", ""experience"": ""1y"", ""gender"": ""M""}",seed@fixture,1
2026-05-01T18:45:00Z,CLIMB_LOGGED,climb,C-013_R-003,"{""timestamp"": ""2026-05-01T18:45:00Z"", ""customerId"": ""C-013"", ""routeId"": ""R-003"", ""status"": ""◎"", ""grade"": 6, ""height"": ""175"", ""experience"": ""1y"", ""gender"": ""F""}",seed@fixture,1
2026-05-01T18:50:00Z,CLIMB_LOGGED,climb,C-014_R-005,"{""timestamp"": ""2026-05-01T18:50:00Z"", ""customerId"": ""C-014"", ""routeId"": ""R-005"", ""status"": ""✓"", ""grade"": 9, ""height"": ""171"", ""experience"": ""1y"", ""gender"": ""M""}",seed@fixture,1
2026-05-01T18:55:00Z,CLIMB_LOGGED,climb,C-015_R-007,"{""timestamp"": ""2026-05-01T18:55:00Z"", ""customerId"": ""C-015"", ""routeId"": ""R-007"", ""status"": ""◯"", ""grade"": 1, ""height"": ""176"", ""experience"": ""2y"", ""gender"": ""M""}",seed@fixture,1
2026-05-01T19:00:00Z,CLIMB_LOGGED,climb,C-001_R-001,"{""timestamp"": ""2026-05-01T19:00:00Z"", ""customerId"": ""C-001"", ""routeId"": ""R-001"", ""status"": ""△"", ""grade"": 2, ""height"": ""168"", ""experience"": ""1y"", ""gender"": ""F""}",seed@fixture,1
2026-05-01T19:05:00Z,CLIMB_LOGGED,climb,C-002_R-003,"{""timestamp"": ""2026-05-01T19:05:00Z"", ""customerId"": ""C-002"", ""routeId"": ""R-003"", ""status"": ""✓"", ""grade"": 6, ""height"": ""178"", ""experience"": ""0y"", ""gender"": ""M""}",seed@fixture,1
2026-05-01T19:10:00Z,CLIMB_LOGGED,climb,C-003_R-005,"{""timestamp"": ""2026-05-01T19:10:00Z"", ""customerId"": ""C-003"", ""routeId"": ""R-005"", ""status"": ""✓"", ""grade"": 9, ""height"": ""184"", ""experience"": ""4y"", ""gender"": ""M""}",seed@fixture,1
2026-05-01T19:15:00Z,CLIMB_LOGGED,climb,C-004_R-007,"{""timestamp"": ""2026-05-01T19:15:00Z"", ""customerId"": ""C-004"", ""routeId"": ""R-007"", ""status"": ""◯"", ""grade"": 1, ""height"": ""169"", ""experience"": ""4y"", ""gender"": ""M""}",seed@fixture,1
2026-05-01T19:20:00Z,CLIMB_LOGGED,climb,C-005_R-001,"{""timestamp"": ""2026-05-01T19:20:00Z"", ""customerId"": ""C-005"", ""routeId"": ""R-001"", ""status"": ""△"", ""grade"": 2, ""height"": ""174"", ""experience"": ""1y"", ""gender"": ""M""}",seed@fixture,1
2026-05-01T19:25:00Z,CLIMB_LOGGED,climb,C-006_R-003,"{""timestamp"": ""2026-05-01T19:25:00Z"", ""customerId"": ""C-006"", ""routeId"": ""R-003"", ""status"": ""◎"", ""grade"": 6, ""height"": ""160"", ""experience"": ""3y"", ""gender"": ""F""}",seed@fixture,1
2026-05-01T19:30:00Z,CLIMB_LOGGED,climb,C-007_R-005,"{""timestamp"": ""2026-05-01T19:30:00Z"", ""customerId"": ""C-007"", ""routeId"": ""R-005"", ""status"": ""✓"", ""grade"": 9, ""height"": ""160"", ""experience"": ""1y"", ""gender"": ""M""}",seed@fixture,1
2026-05-01T19:35:00Z,CLIMB_LOGGED,climb,C-008_R-007,"{""timestamp"": ""2026-05-01T19:35:00Z"", ""customerId"": ""C-008"", ""routeId"": ""R-007"", ""status"": ""◯"", ""grade"": 1, ""height"": ""175"", ""experience"": ""3y"", ""gender"": ""M""}",seed@fixture,1
2026-05-01T19:40:00Z,CLIMB_LOGGED,climb,C-009_R-001,"{""timestamp"": ""2026-05-01T19:40:00Z"", ""customerId"": ""C-009"", ""routeId"": ""R-001"", ""status"": ""✓"", ""grade"": 2, ""height"": ""184"", ""experience"": ""4y"", ""gender"": ""M""}",seed@fixture,1
2026-05-01T19:45:00Z,CLIMB_LOGGED,climb,C-010_R-003,"{""timestamp"": ""2026-05-01T19:45:00Z"", ""customerId"": ""C-010"", ""routeId"": ""R-003"", ""status"": ""◯"", ""grade"": 6, ""height"": ""165"", ""experience"": ""4y"", ""gender"": ""M""}",seed@fixture,1
2026-05-01T19:50:00Z,CLIMB_LOGGED,climb,C-011_R-005,"{""timestamp"": ""2026-05-01T19:50:00Z"", ""customerId"": ""C-011"", ""routeId"": ""R-005"", ""status"": ""◎"", ""grade"": 9, ""height"": ""176"", ""experience"": ""4y"", ""gender"": ""F""}",seed@fixture,1
2026-05-01T19:55:00Z,CLIMB_LOGGED,climb,C-012_R-007,"{""timestamp"": ""2026-05-01T19:55:00Z"", ""customerId"": ""C-012"", ""routeId"": ""R-007"", ""status"": ""◯"", ""grade"": 1, ""height"": ""159"", ""experience"": ""1y"", ""gender"": ""M""}",seed@fixture,1
2026-05-01T20:00:00Z,CLIMB_LOGGED,climb,C-013_R-001,"{""timestamp"": ""2026-05-01T20:00:00Z"", ""customerId"": ""C-013"", ""routeId"": ""R-001"", ""status"": ""◯"", ""grade"": 2, ""height"": ""175"", ""experience"": ""1y"", ""gender"": ""F""}",seed@fixture,1
2026-05-01T20:05:00Z,CLIMB_LOGGED,climb,C-014_R-003,"{""timestamp"": ""2026-05-01T20:05:00Z"", ""customerId"": ""C-014"", ""routeId"": ""R-003"", ""status"": ""△"", ""grade"": 6, ""height"": ""171"", ""experience"": ""1y"", ""gender"": ""M""}",seed@fixture,1
2026-05-01T20:10:00Z,CLIMB_LOGGED,climb,C-015_R-005,"{""timestamp"": ""2026-05-01T20:10:00Z"", ""customerId"": ""C-015"", ""routeId"": ""R-005"", ""status"": ""△"", ""grade"": 9, ""height"": ""176"", ""experience"": ""2y"", ""gender"": ""M""}",seed@fixture,1
2026-05-01T20:15:00Z,CLIMB_LOGGED,climb,C-001_R-007,"{""timestamp"": ""2026-05-01T20:15:00Z"", ""customerId"": ""C-001"", ""routeId"": ""R-007"", ""status"": ""✓"", ""grade"": 1, ""height"": ""168"", ""experience"": ""1y"", ""gender"": ""F""}",seed@fixture,1
2026-05-01T20:20:00Z,CLIMB_LOGGED,climb,C-002_R-001,"{""timestamp"": ""2026-05-01T20:20:00Z"", ""customerId"": ""C-002"", ""routeId"": ""R-001"", ""status"": ""✓"", ""grade"": 2, ""height"": ""178"", ""experience"": ""0y"", ""gender"": ""M""}",seed@fixture,1
2026-05-01T20:25:00Z,CLIMB_LOGGED,climb,C-003_R-003,"{""timestamp"": ""2026-05-01T20:25:00Z"", ""customerId"": ""C-003"", ""routeId"": ""R-003"", ""status"": ""◎"", ""grade"": 6, ""height"": ""184"", ""experience"": ""4y"", ""gender"": ""M""}",seed@fixture,1
2026-05-01T20:30:00Z,CLIMB_LOGGED,climb,C-004_R-005,"{""timestamp"": ""2026-05-01T20:30:00Z"", ""customerId"": ""C-004"", ""routeId"": ""R-005"", ""status"": ""◎"", ""grade"": 9, ""height"": ""169"", ""experience"": ""4y"", ""gender"": ""M""}",seed@fixture,1
2026-05-01T20:35:00Z,CLIMB_LOGGED,climb,C-005_R-007,"{""timestamp"": ""2026-05-01T20:35:00Z"", ""customerId"": ""C-005"", ""routeId"": ""R-007"", ""status"": ""◯"", ""grade"": 1, ""height"": ""174"", ""experience"": ""1y"", ""gender"": ""M""}",seed@fixture,1
2026-05-01T20:40:00Z,CLIMB_LOGGED,climb,C-006_R-001,"{""timestamp"": ""2026-05-01T20:40:00Z"", ""customerId"": ""C-006"", ""routeId"": ""R-001"", ""status"": ""✓"", ""grade"": 2, ""height"": ""160"", ""experience"": ""3y"", ""gender"": ""F""}",seed@fixture,1
2026-05-01T20:45:00Z,CLIMB_LOGGED,climb,C-007_R-003,"{""timestamp"": ""2026-05-01T20:45:00Z"", ""customerId"": ""C-007"", ""routeId"": ""R-003"", ""status"": ""◎"", ""grade"": 6, ""height"": ""160"", ""experience"": ""1y"", ""gender"": ""M""}",seed@fixture,1
2026-05-01T20:50:00Z,CLIMB_LOGGED,climb,C-008_R-005,"{""timestamp"": ""2026-05-01T20:50:00Z"", ""customerId"": ""C-008"", ""routeId"": ""R-005"", ""status"": ""◯"", ""grade"": 9, ""height"": ""175"", ""experience"": ""3y"", ""gender"": ""M""}",seed@fixture,1
2026-05-01T20:55:00Z,CLIMB_LOGGED,climb,C-009_R-007,"{""timestamp"": ""2026-05-01T20:55:00Z"", ""customerId"": ""C-009"", ""routeId"": ""R-007"", ""status"": ""△"", ""grade"": 1, ""height"": ""184"", ""experience"": ""4y"", ""gender"": ""M""}",seed@fixture,1
2026-05-01T21:00:00Z,CLIMB_LOGGED,climb,C-010_R-001,"{""timestamp"": ""2026-05-01T21:00:00Z"", ""customerId"": ""C-010"", ""routeId"": ""R-001"", ""status"": ""✓"", ""grade"": 2, ""height"": ""165"", ""experience"": ""4y"", ""gender"": ""M""}",seed@fixture,1
2026-05-01T21:05:00Z,CLIMB_LOGGED,climb,C-011_R-003,"{""timestamp"": ""2026-05-01T21:05:00Z"", ""customerId"": ""C-011"", ""routeId"": ""R-003"", ""status"": ""✓"", ""grade"": 6, ""height"": ""176"", ""experience"": ""4y"", ""gender"": ""F""}",seed@fixture,1
2026-05-01T21:10:00Z,CLIMB_LOGGED,climb,C-012_R-005,"{""timestamp"": ""2026-05-01T21:10:00Z"", ""customerId"": ""C-012"", ""routeId"": ""R-005"", ""status"": ""◯"", ""grade"": 9, ""height"": ""159"", ""experience"": ""1y"", ""gender"": ""M""}",seed@fixture,1
2026-05-01T21:15:00Z,CLIMB_LOGGED,climb,C-013_R-007,"{""timestamp"": ""2026-05-01T21:15:00Z"", ""customerId"": ""C-013"", ""routeId"": ""R-007"", ""status"": ""◎"", ""grade"": 1, ""height"": ""175"", ""experience"": ""1y"", ""gender"": ""F""}",seed@fixture,1
2026-05-01T21:20:00Z,CLIMB_LOGGED,climb,C-014_R-001,"{""timestamp"": ""2026-05-01T21:20:00Z"", ""customerId"": ""C-014"", ""routeId"": ""R-001"", ""status"": ""△"", ""grade"": 2, ""height"": ""171"", ""experience"": ""1y"", ""gender"": ""M""}",seed@fixture,1
2026-05-01T21:25:00Z,CLIMB_LOGGED,climb,C-015_R-003,"{""timestamp"": ""2026-05-01T21:25:00Z"", ""customerId"": ""C-015"", ""routeId"": ""R-003"", ""status"": ""◯"", ""grade"": 6, ""height"": ""176"", ""experience"": ""2y"", ""gender"": ""M""}",seed@fixture,1
2026-05-01T21:30:00Z,CLIMB_LOGGED,climb,C-001_R-005,"{""timestamp"": ""2026-05-01T21:30:00Z"", ""customerId"": ""C-001"", ""routeId"": ""R-005"", ""status"": ""✓"", ""grade"": 9, ""height"": ""168"", ""experience"": ""1y"", ""gender"": ""F""}",seed@fixture,1
2026-05-01T21:35:00Z,CLIMB_LOGGED,climb,C-002_R-007,"{""timestamp"": ""2026-05-01T21:35:00Z"", ""customerId"": ""C-002"", ""routeId"": ""R-007"", ""status"": ""△"", ""grade"": 1, ""height"": ""178"", ""experience"": ""0y"", ""gender"": ""M""}",seed@fixture,1
2026-05-01T21:40:00Z,CLIMB_LOGGED,climb,C-003_R-001,"{""timestamp"": ""2026-05-01T21:40:00Z"", ""customerId"": ""C-003"", ""routeId"": ""R-001"", ""status"": ""◯"", ""grade"": 2, ""height"": ""184"", ""experience"": ""4y"", ""gender"": ""M""}",seed@fixture,1
2026-05-01T21:45:00Z,CLIMB_LOGGED,climb,C-004_R-003,"{""timestamp"": ""2026-05-01T21:45:00Z"", ""customerId"": ""C-004"", ""routeId"": ""R-003"", ""status"": ""✓"", ""grade"": 6, ""height"": ""169"", ""experience"": ""4y"", ""gender"": ""M""}",seed@fixture,1
2026-05-01T21:50:00Z,CLIMB_LOGGED,climb,C-005_R-005,"{""timestamp"": ""2026-05-01T21:50:00Z"", ""customerId"": ""C-005"", ""routeId"": ""R-005"", ""status"": ""◎"", ""grade"": 9, ""height"": ""174"", ""experience"": ""1y"", ""gender"": ""M""}",seed@fixture,1
2026-05-01T21:55:00Z,CLIMB_LOGGED,climb,C-006_R-007,"{""timestamp"": ""2026-05-01T21:55:00Z"", ""customerId"": ""C-006"", ""routeId"": ""R-007"", ""status"": ""◎"", ""grade"": 1, ""height"": ""160"", ""experience"": ""3y"", ""gender"": ""F""}",seed@fixture,1
2026-05-01T22:00:00Z,CLIMB_LOGGED,climb,C-007_R-001,"{""timestamp"": ""2026-05-01T22:00:00Z"", ""customerId"": ""C-007"", ""routeId"": ""R-001"", ""status"": ""◯"", ""grade"": 2, ""height"": ""160"", ""experience"": ""1y"", ""gender"": ""M""}",seed@fixture,1
2026-05-01T22:05:00Z,CLIMB_LOGGED,climb,C-008_R-003,"{""timestamp"": ""2026-05-01T22:05:00Z"", ""customerId"": ""C-008"", ""routeId"": ""R-003"", ""status"": ""◯"", ""grade"": 6, ""height"": ""175"", ""experience"": ""3y"", ""gender"": ""M""}",seed@fixture,1
2026-05-01T22:10:00Z,CLIMB_LOGGED,climb,C-009_R-005,"{""timestamp"": ""2026-05-01T22:10:00Z"", ""customerId"": ""C-009"", ""routeId"": ""R-005"", ""status"": ""◯"", ""grade"": 9, ""height"": ""184"", ""experience"": ""4y"", ""gender"": ""M""}",seed@fixture,1
2026-05-01T22:15:00Z,CLIMB_LOGGED,climb,C-010_R-007,"{""timestamp"": ""2026-05-01T22:15:00Z"", ""customerId"": ""C-010"", ""routeId"": ""R-007"", ""status"": ""✓"", ""grade"": 1, ""height"": ""165"", ""experience"": ""4y"", ""gender"": ""M""}",seed@fixture,1
2026-05-01T22:20:00Z,CLIMB_LOGGED,climb,C-011_R-001,"{""timestamp"": ""2026-05-01T22:20:00Z"", ""customerId"": ""C-011"", ""routeId"": ""R-001"", ""status"": ""△"", ""grade"": 2, ""height"": ""176"", ""experience"": ""4y"", ""gender"": ""F""}",seed@fixture,1
2026-05-01T22:25:00Z,CLIMB_LOGGED,climb,C-012_R-003,"{""timestamp"": ""2026-05-01T22:25:00Z"", ""customerId"": ""C-012"", ""routeId"": ""R-003"", ""status"": ""◎"", ""grade"": 6, ""height"": ""159"", ""experience"": ""1y"", ""gender"": ""M""}",seed@fixture,1
